loop,domain,checks,result,new_findings
781,domain_navigation,8,PASS,0
782,domain_dialog_inventory,5,PASS,0
783,domain_accessibility,1,PASS,0
784,domain_keyboard,3,PASS,0
785,domain_localization,4,PASS,0
786,domain_geometry,7,PASS,0
787,domain_safety,6,PASS,0
788,domain_workflows,1,PASS,0
789,domain_scaling_theme,7,PASS,0
790,domain_lifecycle,2,PASS,0
791,domain_navigation,8,PASS,0
792,domain_dialog_inventory,5,PASS,0
793,domain_accessibility,7,PASS,0
794,domain_keyboard,3,PASS,0
795,domain_localization,4,PASS,0
796,domain_geometry,5,PASS,0
797,domain_safety,4,PASS,0
798,domain_workflows,1,PASS,0
799,domain_scaling_theme,7,PASS,0
800,domain_lifecycle,2,PASS,0
801,domain_navigation,8,PASS,0
802,domain_dialog_inventory,5,PASS,0
803,domain_accessibility,11,PASS,0
804,domain_keyboard,3,PASS,0
805,domain_localization,4,PASS,0
806,domain_geometry,16,PASS,0
807,domain_safety,33,PASS,0
808,domain_workflows,1,PASS,0
809,domain_scaling_theme,7,PASS,0
810,domain_lifecycle,2,PASS,0
811,domain_navigation,8,PASS,0
812,domain_dialog_inventory,5,PASS,0
813,domain_accessibility,6,PASS,0
814,domain_keyboard,3,PASS,0
815,domain_localization,4,PASS,0
816,domain_geometry,9,PASS,0
817,domain_safety,3,PASS,0
818,domain_workflows,2,PASS,0
819,domain_scaling_theme,7,PASS,0
820,domain_lifecycle,2,PASS,0
821,domain_navigation,8,PASS,0
822,domain_dialog_inventory,5,PASS,0
823,domain_accessibility,5,PASS,0
824,domain_keyboard,3,PASS,0
825,domain_localization,4,PASS,0
826,domain_geometry,18,PASS,0
827,domain_safety,4,PASS,0
828,domain_workflows,1,PASS,0
829,domain_scaling_theme,7,PASS,0
830,domain_lifecycle,2,PASS,0
831,domain_navigation,8,PASS,0
832,domain_dialog_inventory,5,PASS,0
833,domain_accessibility,4,PASS,0
834,domain_keyboard,3,PASS,0
835,domain_localization,4,PASS,0
836,domain_geometry,5,PASS,0
837,domain_safety,3,PASS,0
838,domain_workflows,1,PASS,0
839,domain_scaling_theme,7,PASS,0
840,domain_lifecycle,2,PASS,0
841,domain_navigation,8,PASS,0
842,domain_dialog_inventory,5,PASS,0
843,domain_accessibility,0,PASS,0
844,domain_keyboard,3,PASS,0
845,domain_localization,4,PASS,0
846,domain_geometry,7,PASS,0
847,domain_safety,5,PASS,0
848,domain_workflows,2,PASS,0
849,domain_scaling_theme,7,PASS,0
850,domain_lifecycle,2,PASS,0
851,domain_navigation,8,PASS,0
852,domain_dialog_inventory,5,PASS,0
853,domain_accessibility,1,PASS,0
854,domain_keyboard,3,PASS,0
855,domain_localization,4,PASS,0
856,domain_geometry,2,PASS,0
857,domain_safety,6,PASS,0
858,domain_workflows,1,PASS,0
859,domain_scaling_theme,7,PASS,0
860,domain_lifecycle,2,PASS,0
861,domain_navigation,8,PASS,0
862,domain_dialog_inventory,5,PASS,0
863,domain_accessibility,1,PASS,0
864,domain_keyboard,3,PASS,0
865,domain_localization,4,PASS,0
866,domain_geometry,63,PASS,0
867,domain_safety,12,PASS,0
868,domain_workflows,1,PASS,0
869,domain_scaling_theme,7,PASS,0
870,domain_lifecycle,2,PASS,0
871,domain_navigation,8,PASS,0
872,domain_dialog_inventory,5,PASS,0
873,domain_accessibility,1,PASS,0
874,domain_keyboard,3,PASS,0
875,domain_localization,4,PASS,0
876,domain_geometry,5,PASS,0
877,domain_safety,12,PASS,0
878,domain_workflows,1,PASS,0
879,domain_scaling_theme,7,PASS,0
880,domain_lifecycle,2,PASS,0
881,domain_navigation,8,PASS,0
882,domain_dialog_inventory,5,PASS,0
883,domain_accessibility,0,PASS,0
884,domain_keyboard,3,PASS,0
885,domain_localization,4,PASS,0
886,domain_geometry,9,PASS,0
887,domain_safety,3,PASS,0
888,domain_workflows,1,PASS,0
889,domain_scaling_theme,7,PASS,0
890,domain_lifecycle,2,PASS,0
891,domain_navigation,8,PASS,0
892,domain_dialog_inventory,5,PASS,0
893,domain_accessibility,1,PASS,0
894,domain_keyboard,3,PASS,0
895,domain_localization,4,PASS,0
896,domain_geometry,26,PASS,0
897,domain_safety,13,PASS,0
898,domain_workflows,1,PASS,0
899,domain_scaling_theme,7,PASS,0
900,domain_lifecycle,2,PASS,0
901,domain_navigation,8,PASS,0
902,domain_dialog_inventory,5,PASS,0
903,domain_accessibility,4,PASS,0
904,domain_keyboard,3,PASS,0
905,domain_localization,4,PASS,0
906,domain_geometry,32,PASS,0
907,domain_safety,8,PASS,0
908,domain_workflows,1,PASS,0
909,domain_scaling_theme,7,PASS,0
910,domain_lifecycle,2,PASS,0
911,domain_navigation,8,PASS,0
912,domain_dialog_inventory,5,PASS,0
913,domain_accessibility,0,PASS,0
914,domain_keyboard,3,PASS,0
915,domain_localization,4,PASS,0
916,domain_geometry,55,PASS,0
917,domain_safety,5,PASS,0
918,domain_workflows,2,PASS,0
919,domain_scaling_theme,7,PASS,0
920,domain_lifecycle,2,PASS,0
921,domain_navigation,8,PASS,0
922,domain_dialog_inventory,5,PASS,0
923,domain_accessibility,3,PASS,0
924,domain_keyboard,3,PASS,0
925,domain_localization,4,PASS,0
926,domain_geometry,18,PASS,0
927,domain_safety,7,PASS,0
928,domain_workflows,1,PASS,0
929,domain_scaling_theme,7,PASS,0
930,domain_lifecycle,2,PASS,0
931,domain_navigation,8,PASS,0
932,domain_dialog_inventory,5,PASS,0
933,domain_accessibility,2,PASS,0
934,domain_keyboard,3,PASS,0
935,domain_localization,4,PASS,0
936,domain_geometry,9,PASS,0
937,domain_safety,9,PASS,0
938,domain_workflows,1,PASS,0
939,domain_scaling_theme,7,PASS,0
940,domain_lifecycle,2,PASS,0
941,domain_navigation,8,PASS,0
942,domain_dialog_inventory,5,PASS,0
943,domain_accessibility,9,PASS,0
944,domain_keyboard,3,PASS,0
945,domain_localization,4,PASS,0
946,domain_geometry,33,PASS,0
947,domain_safety,5,PASS,0
948,domain_workflows,2,PASS,0
949,domain_scaling_theme,7,PASS,0
950,domain_lifecycle,2,PASS,0
951,domain_navigation,8,PASS,0
952,domain_dialog_inventory,5,PASS,0
953,domain_accessibility,4,PASS,0
954,domain_keyboard,3,PASS,0
955,domain_localization,4,PASS,0
956,domain_geometry,15,PASS,0
957,domain_safety,16,PASS,0
958,domain_workflows,1,PASS,0
959,domain_scaling_theme,7,PASS,0
960,domain_lifecycle,2,PASS,0
961,domain_navigation,8,PASS,0
962,domain_dialog_inventory,5,PASS,0
963,domain_accessibility,1,PASS,0
964,domain_keyboard,3,PASS,0
965,domain_localization,4,PASS,0
966,domain_geometry,6,PASS,0
967,domain_safety,6,PASS,0
968,domain_workflows,1,PASS,0
969,domain_scaling_theme,7,PASS,0
970,domain_lifecycle,2,PASS,0
971,domain_navigation,8,PASS,0
972,domain_dialog_inventory,5,PASS,0
973,domain_accessibility,2,PASS,0
974,domain_keyboard,3,PASS,0
975,domain_localization,4,PASS,0
976,domain_geometry,89,PASS,0
977,domain_safety,8,PASS,0
978,domain_workflows,1,PASS,0
979,domain_scaling_theme,7,PASS,0
980,domain_lifecycle,2,PASS,0
981,domain_navigation,8,PASS,0
982,domain_dialog_inventory,5,PASS,0
983,domain_accessibility,9,PASS,0
984,domain_keyboard,3,PASS,0
985,domain_localization,4,PASS,0
986,domain_geometry,32,PASS,0
987,domain_safety,2,PASS,0
988,domain_workflows,1,PASS,0
989,domain_scaling_theme,7,PASS,0
990,domain_lifecycle,2,PASS,0
991,domain_navigation,8,PASS,0
992,domain_dialog_inventory,5,PASS,0
993,domain_accessibility,7,PASS,0
994,domain_keyboard,3,PASS,0
995,domain_localization,4,PASS,0
996,domain_geometry,18,PASS,0
997,domain_safety,26,PASS,0
998,domain_workflows,1,PASS,0
999,domain_scaling_theme,7,PASS,0
1000,domain_lifecycle,2,PASS,0
1001,domain_navigation,8,PASS,0
1002,domain_dialog_inventory,5,PASS,0
1003,domain_accessibility,2,PASS,0
1004,domain_keyboard,3,PASS,0
1005,domain_localization,4,PASS,0
1006,domain_geometry,6,PASS,0
1007,domain_safety,5,PASS,0
1008,domain_workflows,1,PASS,0
1009,domain_scaling_theme,8,PASS,0
1010,domain_lifecycle,2,PASS,0
1011,domain_navigation,8,PASS,0
1012,domain_dialog_inventory,5,PASS,0
1013,domain_accessibility,2,PASS,0
1014,domain_keyboard,3,PASS,0
1015,domain_localization,4,PASS,0
1016,domain_geometry,9,PASS,0
1017,domain_safety,5,PASS,0
1018,domain_workflows,2,PASS,0
1019,domain_scaling_theme,7,PASS,0
1020,domain_lifecycle,2,PASS,0
1021,domain_navigation,8,PASS,0
1022,domain_dialog_inventory,5,PASS,0
1023,domain_accessibility,1,PASS,0
1024,domain_keyboard,3,PASS,0
1025,domain_localization,4,PASS,0
1026,domain_geometry,19,PASS,0
1027,domain_safety,6,PASS,0
1028,domain_workflows,1,PASS,0
1029,domain_scaling_theme,7,PASS,0
1030,domain_lifecycle,2,PASS,0
1031,domain_navigation,8,PASS,0
1032,domain_dialog_inventory,5,PASS,0
1033,domain_accessibility,1,PASS,0
1034,domain_keyboard,3,PASS,0
1035,domain_localization,4,PASS,0
1036,domain_geometry,34,PASS,0
1037,domain_safety,4,PASS,0
1038,domain_workflows,1,PASS,0
1039,domain_scaling_theme,7,PASS,0
1040,domain_lifecycle,2,PASS,0
1041,domain_navigation,8,PASS,0
1042,domain_dialog_inventory,5,PASS,0
1043,domain_accessibility,3,PASS,0
1044,domain_keyboard,3,PASS,0
1045,domain_localization,4,PASS,0
1046,domain_geometry,13,PASS,0
1047,domain_safety,5,PASS,0
1048,domain_workflows,2,PASS,0
1049,domain_scaling_theme,7,PASS,0
1050,domain_lifecycle,2,PASS,0
1051,domain_navigation,8,PASS,0
1052,domain_dialog_inventory,5,PASS,0
1053,domain_accessibility,6,PASS,0
1054,domain_keyboard,3,PASS,0
1055,domain_localization,4,PASS,0
1056,domain_geometry,8,PASS,0
1057,domain_safety,4,PASS,0
1058,domain_workflows,1,PASS,0
1059,domain_scaling_theme,7,PASS,0
1060,domain_lifecycle,2,PASS,0
1061,domain_navigation,8,PASS,0
1062,domain_dialog_inventory,5,PASS,0
1063,domain_accessibility,7,PASS,0
1064,domain_keyboard,3,PASS,0
1065,domain_localization,4,PASS,0
1066,domain_geometry,32,PASS,0
1067,domain_safety,6,PASS,0
1068,domain_workflows,1,PASS,0
1069,domain_scaling_theme,7,PASS,0
1070,domain_lifecycle,2,PASS,0
1071,domain_navigation,8,PASS,0
1072,domain_dialog_inventory,5,PASS,0
1073,domain_accessibility,4,PASS,0
1074,domain_keyboard,3,PASS,0
1075,domain_localization,4,PASS,0
1076,domain_geometry,9,PASS,0
1077,domain_safety,3,PASS,0
1078,domain_workflows,1,PASS,0
1079,domain_scaling_theme,7,PASS,0
1080,domain_lifecycle,2,PASS,0
1081,domain_navigation,8,PASS,0
1082,domain_dialog_inventory,5,PASS,0
1083,domain_accessibility,4,PASS,0
1084,domain_keyboard,3,PASS,0
1085,domain_localization,4,PASS,0
1086,domain_geometry,7,PASS,0
1087,domain_safety,10,PASS,0
1088,domain_workflows,1,PASS,0
1089,domain_scaling_theme,7,PASS,0
1090,domain_lifecycle,2,PASS,0
1091,domain_navigation,8,PASS,0
1092,domain_dialog_inventory,5,PASS,0
1093,domain_accessibility,1,PASS,0
1094,domain_keyboard,3,PASS,0
1095,domain_localization,4,PASS,0
1096,domain_geometry,7,PASS,0
1097,domain_safety,6,PASS,0
1098,domain_workflows,1,PASS,0
1099,domain_scaling_theme,7,PASS,0
1100,domain_lifecycle,2,PASS,0
1101,domain_navigation,8,PASS,0
1102,domain_dialog_inventory,5,PASS,0
1103,domain_accessibility,7,PASS,0
1104,domain_keyboard,3,PASS,0
1105,domain_localization,4,PASS,0
1106,domain_geometry,5,PASS,0
1107,domain_safety,6,PASS,0
1108,domain_workflows,1,PASS,0
1109,domain_scaling_theme,7,PASS,0
1110,domain_lifecycle,2,PASS,0
1111,domain_navigation,8,PASS,0
1112,domain_dialog_inventory,5,PASS,0
1113,domain_accessibility,11,PASS,0
1114,domain_keyboard,3,PASS,0
1115,domain_localization,4,PASS,0
1116,domain_geometry,16,PASS,0
1117,domain_safety,31,PASS,0
1118,domain_workflows,2,PASS,0
1119,domain_scaling_theme,7,PASS,0
1120,domain_lifecycle,2,PASS,0
1121,domain_navigation,8,PASS,0
1122,domain_dialog_inventory,5,PASS,0
1123,domain_accessibility,6,PASS,0
1124,domain_keyboard,3,PASS,0
1125,domain_localization,4,PASS,0
1126,domain_geometry,9,PASS,0
1127,domain_safety,3,PASS,0
1128,domain_workflows,1,PASS,0
1129,domain_scaling_theme,7,PASS,0
1130,domain_lifecycle,2,PASS,0
1131,domain_navigation,8,PASS,0
1132,domain_dialog_inventory,5,PASS,0
1133,domain_accessibility,5,PASS,0
1134,domain_keyboard,3,PASS,0
1135,domain_localization,4,PASS,0
1136,domain_geometry,18,PASS,0
1137,domain_safety,4,PASS,0
1138,domain_workflows,1,PASS,0
1139,domain_scaling_theme,7,PASS,0
1140,domain_lifecycle,2,PASS,0
1141,domain_navigation,8,PASS,0
1142,domain_dialog_inventory,5,PASS,0
1143,domain_accessibility,4,PASS,0
1144,domain_keyboard,3,PASS,0
1145,domain_localization,4,PASS,0
1146,domain_geometry,5,PASS,0
1147,domain_safety,3,PASS,0
1148,domain_workflows,2,PASS,0
1149,domain_scaling_theme,7,PASS,0
1150,domain_lifecycle,2,PASS,0
1151,domain_navigation,8,PASS,0
1152,domain_dialog_inventory,5,PASS,0
1153,domain_accessibility,0,PASS,0
1154,domain_keyboard,3,PASS,0
1155,domain_localization,4,PASS,0
1156,domain_geometry,7,PASS,0
1157,domain_safety,7,PASS,0
1158,domain_workflows,1,PASS,0
1159,domain_scaling_theme,7,PASS,0
1160,domain_lifecycle,2,PASS,0
1161,domain_navigation,8,PASS,0
1162,domain_dialog_inventory,5,PASS,0
1163,domain_accessibility,1,PASS,0
1164,domain_keyboard,3,PASS,0
1165,domain_localization,4,PASS,0
1166,domain_geometry,2,PASS,0
1167,domain_safety,4,PASS,0
1168,domain_workflows,1,PASS,0
1169,domain_scaling_theme,7,PASS,0
1170,domain_lifecycle,2,PASS,0
1171,domain_navigation,8,PASS,0
1172,domain_dialog_inventory,5,PASS,0
1173,domain_accessibility,1,PASS,0
1174,domain_keyboard,3,PASS,0
1175,domain_localization,4,PASS,0
1176,domain_geometry,63,PASS,0
1177,domain_safety,12,PASS,0
1178,domain_workflows,1,PASS,0
1179,domain_scaling_theme,7,PASS,0
1180,domain_lifecycle,2,PASS,0
1181,domain_navigation,8,PASS,0
1182,domain_dialog_inventory,5,PASS,0
1183,domain_accessibility,1,PASS,0
1184,domain_keyboard,3,PASS,0
1185,domain_localization,4,PASS,0
1186,domain_geometry,5,PASS,0
1187,domain_safety,12,PASS,0
1188,domain_workflows,1,PASS,0
1189,domain_scaling_theme,7,PASS,0
1190,domain_lifecycle,2,PASS,0
1191,domain_navigation,8,PASS,0
1192,domain_dialog_inventory,5,PASS,0
1193,domain_accessibility,0,PASS,0
1194,domain_keyboard,3,PASS,0
1195,domain_localization,4,PASS,0
1196,domain_geometry,9,PASS,0
1197,domain_safety,3,PASS,0
1198,domain_workflows,1,PASS,0
1199,domain_scaling_theme,7,PASS,0
1200,domain_lifecycle,2,PASS,0
1201,domain_navigation,8,PASS,0
1202,domain_dialog_inventory,5,PASS,0
1203,domain_accessibility,1,PASS,0
1204,domain_keyboard,3,PASS,0
1205,domain_localization,4,PASS,0
1206,domain_geometry,26,PASS,0
1207,domain_safety,15,PASS,0
1208,domain_workflows,1,PASS,0
1209,domain_scaling_theme,7,PASS,0
1210,domain_lifecycle,2,PASS,0
1211,domain_navigation,8,PASS,0
1212,domain_dialog_inventory,5,PASS,0
1213,domain_accessibility,4,PASS,0
1214,domain_keyboard,3,PASS,0
1215,domain_localization,4,PASS,0
1216,domain_geometry,32,PASS,0
1217,domain_safety,8,PASS,0
1218,domain_workflows,2,PASS,0
1219,domain_scaling_theme,7,PASS,0
1220,domain_lifecycle,2,PASS,0
1221,domain_navigation,8,PASS,0
1222,domain_dialog_inventory,5,PASS,0
1223,domain_accessibility,0,PASS,0
1224,domain_keyboard,3,PASS,0
1225,domain_localization,4,PASS,0
1226,domain_geometry,55,PASS,0
1227,domain_safety,5,PASS,0
1228,domain_workflows,1,PASS,0
1229,domain_scaling_theme,7,PASS,0
1230,domain_lifecycle,2,PASS,0
1231,domain_navigation,8,PASS,0
1232,domain_dialog_inventory,5,PASS,0
1233,domain_accessibility,3,PASS,0
1234,domain_keyboard,3,PASS,0
1235,domain_localization,4,PASS,0
1236,domain_geometry,18,PASS,0
1237,domain_safety,7,PASS,0
1238,domain_workflows,1,PASS,0
1239,domain_scaling_theme,7,PASS,0
1240,domain_lifecycle,2,PASS,0
1241,domain_navigation,8,PASS,0
1242,domain_dialog_inventory,5,PASS,0
1243,domain_accessibility,2,PASS,0
1244,domain_keyboard,3,PASS,0
1245,domain_localization,4,PASS,0
1246,domain_geometry,9,PASS,0
1247,domain_safety,9,PASS,0
1248,domain_workflows,2,PASS,0
1249,domain_scaling_theme,7,PASS,0
1250,domain_lifecycle,2,PASS,0
1251,domain_navigation,8,PASS,0
1252,domain_dialog_inventory,5,PASS,0
1253,domain_accessibility,9,PASS,0
1254,domain_keyboard,3,PASS,0
1255,domain_localization,4,PASS,0
1256,domain_geometry,33,PASS,0
1257,domain_safety,7,PASS,0
1258,domain_workflows,1,PASS,0
1259,domain_scaling_theme,8,PASS,0
1260,domain_lifecycle,2,PASS,0
1261,domain_navigation,8,PASS,0
1262,domain_dialog_inventory,5,PASS,0
1263,domain_accessibility,4,PASS,0
1264,domain_keyboard,3,PASS,0
1265,domain_localization,4,PASS,0
1266,domain_geometry,15,PASS,0
1267,domain_safety,14,PASS,0
1268,domain_workflows,1,PASS,0
1269,domain_scaling_theme,7,PASS,0
1270,domain_lifecycle,2,PASS,0
1271,domain_navigation,8,PASS,0
1272,domain_dialog_inventory,5,PASS,0
1273,domain_accessibility,1,PASS,0
1274,domain_keyboard,3,PASS,0
1275,domain_localization,4,PASS,0
1276,domain_geometry,6,PASS,0
1277,domain_safety,6,PASS,0
1278,domain_workflows,1,PASS,0
1279,domain_scaling_theme,7,PASS,0
1280,domain_lifecycle,2,PASS,0
1281,domain_navigation,8,PASS,0
1282,domain_dialog_inventory,5,PASS,0
1283,domain_accessibility,2,PASS,0
1284,domain_keyboard,3,PASS,0
1285,domain_localization,4,PASS,0
1286,domain_geometry,89,PASS,0
1287,domain_safety,8,PASS,0
1288,domain_workflows,1,PASS,0
1289,domain_scaling_theme,7,PASS,0
1290,domain_lifecycle,2,PASS,0
1291,domain_navigation,8,PASS,0
1292,domain_dialog_inventory,5,PASS,0
1293,domain_accessibility,9,PASS,0
1294,domain_keyboard,3,PASS,0
1295,domain_localization,4,PASS,0
1296,domain_geometry,32,PASS,0
1297,domain_safety,2,PASS,0
1298,domain_workflows,1,PASS,0
1299,domain_scaling_theme,7,PASS,0
1300,domain_lifecycle,2,PASS,0
1301,domain_navigation,8,PASS,0
1302,domain_dialog_inventory,5,PASS,0
1303,domain_accessibility,7,PASS,0
1304,domain_keyboard,3,PASS,0
1305,domain_localization,4,PASS,0
1306,domain_geometry,18,PASS,0
1307,domain_safety,26,PASS,0
1308,domain_workflows,1,PASS,0
1309,domain_scaling_theme,7,PASS,0
1310,domain_lifecycle,2,PASS,0
1311,domain_navigation,8,PASS,0
1312,domain_dialog_inventory,5,PASS,0
1313,domain_accessibility,2,PASS,0
1314,domain_keyboard,3,PASS,0
1315,domain_localization,4,PASS,0
1316,domain_geometry,6,PASS,0
1317,domain_safety,3,PASS,0
1318,domain_workflows,2,PASS,0
1319,domain_scaling_theme,7,PASS,0
1320,domain_lifecycle,2,PASS,0
1321,domain_navigation,8,PASS,0
1322,domain_dialog_inventory,5,PASS,0
1323,domain_accessibility,2,PASS,0
1324,domain_keyboard,3,PASS,0
1325,domain_localization,4,PASS,0
1326,domain_geometry,9,PASS,0
1327,domain_safety,5,PASS,0
1328,domain_workflows,1,PASS,0
1329,domain_scaling_theme,7,PASS,0
1330,domain_lifecycle,2,PASS,0
1331,domain_navigation,8,PASS,0
1332,domain_dialog_inventory,5,PASS,0
1333,domain_accessibility,1,PASS,0
1334,domain_keyboard,3,PASS,0
1335,domain_localization,4,PASS,0
1336,domain_geometry,19,PASS,0
1337,domain_safety,6,PASS,0
1338,domain_workflows,1,PASS,0
1339,domain_scaling_theme,7,PASS,0
1340,domain_lifecycle,2,PASS,0
1341,domain_navigation,8,PASS,0
1342,domain_dialog_inventory,5,PASS,0
1343,domain_accessibility,1,PASS,0
1344,domain_keyboard,3,PASS,0
1345,domain_localization,4,PASS,0
1346,domain_geometry,34,PASS,0
1347,domain_safety,4,PASS,0
1348,domain_workflows,2,PASS,0
1349,domain_scaling_theme,7,PASS,0
1350,domain_lifecycle,2,PASS,0
1351,domain_navigation,8,PASS,0
1352,domain_dialog_inventory,5,PASS,0
1353,domain_accessibility,3,PASS,0
1354,domain_keyboard,3,PASS,0
1355,domain_localization,4,PASS,0
1356,domain_geometry,13,PASS,0
1357,domain_safety,7,PASS,0
1358,domain_workflows,1,PASS,0
1359,domain_scaling_theme,7,PASS,0
1360,domain_lifecycle,2,PASS,0
1361,domain_navigation,8,PASS,0
1362,domain_dialog_inventory,5,PASS,0
1363,domain_accessibility,6,PASS,0
1364,domain_keyboard,3,PASS,0
1365,domain_localization,4,PASS,0
1366,domain_geometry,8,PASS,0
1367,domain_safety,4,PASS,0
1368,domain_workflows,1,PASS,0
1369,domain_scaling_theme,7,PASS,0
1370,domain_lifecycle,2,PASS,0
1371,domain_navigation,8,PASS,0
1372,domain_dialog_inventory,5,PASS,0
1373,domain_accessibility,37,PASS,0
1374,domain_keyboard,3,PASS,0
1375,domain_localization,4,PASS,0
1376,domain_geometry,32,PASS,0
